"","...1","age","university","housing","duration","contact","marital","previous","y"
"20938",20938,54,"yes","yes",148,"cellular","married",0,"no"
"20939",20939,52,"no","yes",110,"cellular","married",0,"no"
"20940",20940,31,"yes","yes",515,"cellular","married",0,"no"
"20941",20941,31,"yes","yes",214,"cellular","married",0,"no"
"20942",20942,32,"yes","yes",457,"cellular","single",0,"no"
"20943",20943,39,"yes","no",421,"cellular","single",0,"no"
"20944",20944,48,"no","yes",240,"cellular","married",0,"no"
"20945",20945,29,"yes","no",112,"cellular","single",0,"no"
"20946",20946,40,"yes","yes",374,"cellular","married",0,"no"
"20947",20947,41,"yes","yes",423,"cellular","married",0,"no"
"20948",20948,49,"no","no",503,"cellular","married",0,"no"
"20949",20949,29,"yes","yes",158,"cellular","single",0,"no"
"20950",20950,31,"yes","yes",95,"cellular","married",0,"no"
"20951",20951,31,"yes","yes",67,"cellular","married",0,"no"
"20952",20952,47,"yes","no",93,"cellular","married",0,"no"
"20953",20953,31,"yes","no",230,"cellular","single",0,"no"
"20954",20954,31,"yes","yes",113,"cellular","married",0,"no"
"20955",20955,49,"no","no",103,"cellular","single",0,"no"
"20956",20956,36,"no","yes",106,"cellular","divorced",0,"no"
"20957",20957,34,"yes","yes",294,"cellular","married",0,"no"
"20958",20958,30,"yes","no",165,"cellular","married",0,"no"
"20959",20959,32,"yes","no",59,"cellular","single",0,"no"
"20960",20960,35,"yes","yes",51,"cellular","married",0,"no"
"20961",20961,31,"yes","no",56,"cellular","married",0,"no"
"20962",20962,31,"yes","yes",108,"cellular","single",0,"no"
"20963",20963,50,"yes","yes",89,"cellular","single",0,"no"
"20964",20964,50,"yes","yes",174,"cellular","single",0,"no"
"20965",20965,36,"yes","no",112,"cellular","married",0,"no"
"20966",20966,41,"yes","no",146,"cellular","divorced",0,"no"
"20967",20967,36,"no","no",406,"cellular","married",0,"no"
"20968",20968,34,"yes","yes",518,"cellular","single",0,"yes"
"20969",20969,30,"yes","no",272,"cellular","single",0,"no"
"20970",20970,47,"no","no",168,"cellular","married",0,"no"
"20971",20971,44,"no","no",314,"cellular","married",0,"no"
"20972",20972,49,"yes","yes",260,"cellular","married",0,"no"
"20973",20973,29,"no","yes",85,"telephone","single",0,"no"
"20974",20974,46,"yes","no",87,"cellular","married",0,"no"
"20975",20975,45,"no","yes",90,"cellular","married",0,"no"
"20976",20976,45,"yes","no",505,"cellular","single",0,"yes"
"20977",20977,31,"no","yes",104,"cellular","married",0,"no"
"20978",20978,41,"yes","yes",511,"cellular","married",0,"no"
"20979",20979,45,"no","yes",187,"telephone","married",0,"no"
"20980",20980,31,"yes","yes",197,"cellular","married",0,"no"
"20981",20981,39,"yes","no",78,"cellular","divorced",0,"no"
"20982",20982,32,"yes","yes",118,"cellular","single",0,"no"
"20983",20983,40,"yes","yes",343,"cellular","married",0,"no"
"20984",20984,34,"no","yes",221,"cellular","married",0,"no"
"20985",20985,30,"yes","yes",280,"cellular","divorced",0,"no"
"20986",20986,59,"no","yes",265,"cellular","married",0,"no"
"20987",20987,39,"yes","yes",158,"cellular","divorced",0,"no"
"20988",20988,46,"no","no",206,"cellular","married",0,"no"
"20989",20989,32,"yes","yes",133,"cellular","single",0,"no"
"20990",20990,30,"no","yes",159,"cellular","married",0,"no"
"20991",20991,33,"no","no",924,"cellular","married",0,"no"
"20992",20992,44,"no","no",145,"cellular","married",0,"no"
"20993",20993,34,"no","yes",85,"cellular","married",0,"no"
"20994",20994,58,"no","yes",64,"telephone","married",0,"no"
"20995",20995,34,"yes","no",214,"telephone","single",0,"no"
"20996",20996,54,"no","yes",834,"cellular","married",0,"yes"
"20997",20997,47,"no","yes",3322,"cellular","married",0,"no"
"20998",20998,30,"no","no",153,"cellular","married",0,"no"
"20999",20999,31,"no","no",136,"cellular","married",0,"no"
"21000",21000,56,"no","yes",366,"cellular","married",0,"no"
"21001",21001,58,"no","yes",260,"cellular","married",0,"no"
"21002",21002,30,"no","no",107,"cellular","married",0,"no"
"21003",21003,36,"no","no",1184,"cellular","married",0,"yes"
"21004",21004,31,"yes","yes",208,"cellular","married",0,"no"
"21005",21005,31,"no","yes",698,"telephone","married",0,"yes"
"21006",21006,49,"no","yes",11,"cellular","married",0,"no"
"21007",21007,57,"yes","yes",433,"cellular","single",0,"no"
"21008",21008,53,"no","no",134,"cellular","married",0,"no"
"21009",21009,39,"yes","yes",80,"cellular","married",0,"no"
"21010",21010,59,"yes","yes",95,"cellular","single",0,"no"
"21011",21011,53,"no","no",201,"cellular","married",0,"no"
"21012",21012,30,"no","yes",1151,"cellular","married",0,"yes"
"21013",21013,33,"no","no",189,"cellular","married",0,"no"
"21014",21014,33,"no","yes",168,"cellular","married",0,"no"
"21015",21015,47,"yes","yes",61,"cellular","married",0,"no"
"21016",21016,32,"yes","yes",388,"cellular","single",0,"no"
"21017",21017,34,"yes","no",122,"telephone","married",0,"no"
"21018",21018,35,"no","yes",448,"cellular","married",0,"no"
"21019",21019,58,"yes","yes",60,"telephone","married",0,"no"
"21020",21020,47,"yes","no",167,"cellular","married",0,"no"
"21021",21021,49,"no","yes",92,"telephone","married",0,"no"
"21022",21022,50,"yes","yes",350,"cellular","single",0,"no"
"21023",21023,31,"no","no",449,"cellular","single",0,"no"
"21024",21024,49,"no","yes",158,"telephone","married",0,"no"
"21025",21025,55,"no","no",388,"cellular","divorced",0,"no"
"21026",21026,44,"no","yes",145,"cellular","divorced",0,"no"
"21027",21027,48,"no","no",112,"cellular","married",0,"no"
"21028",21028,32,"yes","yes",217,"cellular","single",0,"no"
"21029",21029,32,"yes","yes",153,"cellular","single",0,"no"
"21030",21030,31,"yes","yes",337,"cellular","single",0,"no"
"21031",21031,30,"no","yes",94,"cellular","single",0,"no"
"21032",21032,45,"no","yes",425,"cellular","married",0,"no"
"21033",21033,49,"no","no",377,"cellular","divorced",0,"no"
"21034",21034,42,"no","yes",52,"cellular","married",0,"no"
"21035",21035,31,"yes","yes",168,"cellular","married",0,"no"
"21036",21036,47,"yes","no",1231,"cellular","married",0,"yes"
"21037",21037,35,"no","yes",41,"cellular","single",0,"no"
"21038",21038,35,"no","yes",347,"cellular","single",0,"no"
"21039",21039,41,"yes","yes",789,"cellular","married",0,"no"
"21040",21040,35,"no","yes",636,"cellular","single",0,"no"
"21041",21041,35,"no","yes",34,"telephone","married",0,"no"
"21042",21042,47,"yes","yes",65,"cellular","married",0,"no"
"21043",21043,31,"no","no",128,"telephone","married",0,"no"
"21044",21044,35,"yes","yes",884,"cellular","married",0,"yes"
"21045",21045,46,"yes","yes",63,"cellular","married",0,"no"
"21046",21046,51,"no","no",187,"cellular","married",0,"no"
"21047",21047,31,"no","yes",170,"cellular","single",0,"no"
"21048",21048,51,"no","yes",129,"cellular","married",0,"no"
"21049",21049,33,"yes","no",277,"cellular","single",0,"no"
"21050",21050,47,"no","yes",84,"cellular","married",0,"no"
"21051",21051,50,"no","yes",219,"cellular","married",0,"no"
"21052",21052,34,"yes","yes",38,"cellular","single",0,"no"
"21053",21053,34,"yes","yes",244,"cellular","single",0,"no"
"21054",21054,33,"no","no",155,"cellular","married",0,"no"
"21055",21055,59,"yes","no",91,"cellular","married",0,"no"
"21056",21056,31,"no","yes",31,"telephone","married",0,"no"
"21057",21057,46,"no","yes",65,"cellular","married",0,"no"
"21058",21058,41,"yes","no",120,"cellular","divorced",0,"no"
"21059",21059,31,"no","yes",49,"cellular","married",0,"no"
"21060",21060,34,"yes","yes",365,"telephone","married",0,"no"
"21061",21061,34,"yes","yes",248,"cellular","married",0,"no"
"21062",21062,31,"no","yes",101,"cellular","single",0,"no"
"21063",21063,35,"yes","no",85,"cellular","single",0,"no"
"21064",21064,53,"no","yes",178,"cellular","married",0,"no"
"21065",21065,30,"no","yes",138,"cellular","single",0,"no"
"21066",21066,29,"yes","yes",234,"telephone","single",0,"no"
"21067",21067,47,"no","no",753,"telephone","married",0,"yes"
"21068",21068,54,"no","yes",904,"cellular","married",0,"yes"
"21069",21069,54,"no","no",478,"cellular","married",0,"no"
"21070",21070,31,"no","no",124,"cellular","married",0,"no"
"21071",21071,47,"no","yes",227,"cellular","married",0,"no"
"21072",21072,29,"yes","yes",226,"telephone","single",0,"no"
"21073",21073,47,"no","no",163,"cellular","married",0,"no"
"21074",21074,43,"no","no",306,"cellular","divorced",0,"no"
"21075",21075,54,"no","no",89,"cellular","married",0,"no"
"21076",21076,29,"yes","yes",137,"telephone","married",0,"no"
"21077",21077,51,"yes","yes",244,"cellular","married",0,"no"
"21078",21078,54,"no","yes",64,"cellular","married",0,"no"
"21079",21079,51,"yes","yes",386,"cellular","married",0,"no"
"21080",21080,33,"no","yes",110,"cellular","married",0,"no"
"21081",21081,54,"no","yes",136,"cellular","married",0,"no"
"21082",21082,37,"no","yes",286,"cellular","single",0,"no"
"21083",21083,29,"yes","yes",119,"telephone","single",0,"no"
"21084",21084,38,"yes","yes",109,"cellular","married",0,"no"
"21085",21085,54,"no","yes",86,"cellular","married",0,"no"
"21086",21086,32,"yes","no",211,"cellular","single",0,"no"
"21087",21087,36,"no","yes",126,"cellular","married",0,"no"
"21088",21088,53,"yes","no",314,"cellular","married",0,"no"
"21089",21089,54,"no","no",253,"cellular","married",0,"no"
"21090",21090,32,"no","no",390,"cellular","married",0,"no"
"21091",21091,54,"no","yes",204,"cellular","married",0,"no"
"21092",21092,36,"no","yes",45,"cellular","married",0,"no"
"21093",21093,54,"no","yes",109,"cellular","married",0,"no"
"21094",21094,48,"no","yes",127,"cellular","married",0,"no"
"21095",21095,32,"yes","yes",76,"cellular","single",0,"no"
"21096",21096,35,"yes","no",1579,"cellular","married",0,"yes"
"21097",21097,58,"yes","no",96,"cellular","single",0,"no"
"21098",21098,32,"yes","yes",1871,"cellular","single",0,"no"
"21099",21099,38,"yes","yes",92,"cellular","divorced",0,"no"
"21100",21100,38,"yes","no",125,"cellular","divorced",0,"no"
"21101",21101,30,"yes","yes",618,"cellular","married",0,"yes"
"21102",21102,33,"no","no",90,"cellular","divorced",0,"no"
"21103",21103,35,"yes","yes",773,"cellular","single",0,"yes"
"21104",21104,50,"yes","no",762,"cellular","married",0,"yes"
"21105",21105,35,"yes","yes",139,"cellular","divorced",0,"no"
"21106",21106,45,"no","yes",671,"cellular","married",0,"yes"
"21107",21107,31,"yes","yes",181,"cellular","married",0,"no"
"21108",21108,33,"no","yes",54,"cellular","single",0,"no"
"21109",21109,33,"yes","yes",59,"cellular","married",0,"no"
"21110",21110,34,"yes","no",299,"cellular","single",0,"no"
"21111",21111,32,"no","yes",92,"cellular","married",0,"no"
"21112",21112,33,"yes","no",73,"cellular","married",0,"no"
"21113",21113,30,"no","no",638,"cellular","single",0,"yes"
"21114",21114,35,"no","no",594,"cellular","married",0,"yes"
"21115",21115,41,"no","yes",105,"cellular","married",0,"no"
"21116",21116,54,"yes","no",180,"cellular","divorced",0,"no"
"21117",21117,38,"yes","no",140,"cellular","divorced",0,"no"
"21118",21118,46,"no","no",458,"cellular","married",0,"no"
"21119",21119,53,"no","yes",195,"cellular","married",0,"no"
"21120",21120,29,"no","yes",87,"cellular","single",0,"no"
"21121",21121,33,"no","no",197,"cellular","divorced",0,"no"
"21122",21122,41,"no","no",203,"cellular","married",0,"no"
"21123",21123,30,"yes","no",131,"cellular","single",0,"no"
"21124",21124,32,"yes","no",251,"cellular","married",0,"no"
"21125",21125,56,"no","no",68,"cellular","married",0,"no"
"21126",21126,30,"yes","yes",109,"cellular","married",0,"no"
"21127",21127,39,"yes","yes",114,"cellular","single",0,"no"
"21128",21128,32,"yes","yes",124,"cellular","married",0,"no"
"21129",21129,30,"no","yes",105,"cellular","married",0,"no"
"21130",21130,40,"no","no",108,"cellular","married",0,"no"
"21131",21131,59,"yes","yes",113,"cellular","married",0,"no"
"21132",21132,49,"no","yes",161,"cellular","married",0,"no"
"21133",21133,36,"no","no",233,"cellular","married",0,"no"
"21134",21134,35,"no","yes",882,"cellular","married",0,"yes"
"21135",21135,48,"no","no",115,"cellular","married",0,"no"
"21136",21136,41,"no","no",341,"cellular","married",0,"no"
"21137",21137,31,"yes","no",145,"cellular","married",0,"no"
"21138",21138,29,"no","no",26,"cellular","single",0,"no"
"21139",21139,47,"yes","no",151,"cellular","single",0,"no"
"21140",21140,52,"no","yes",85,"cellular","married",0,"no"
"21141",21141,30,"yes","no",313,"cellular","married",0,"no"
"21142",21142,31,"yes","no",230,"cellular","single",0,"no"
"21143",21143,45,"no","yes",157,"cellular","married",0,"no"
"21144",21144,37,"no","yes",393,"cellular","married",0,"no"
"21145",21145,32,"no","yes",111,"cellular","married",0,"no"
"21146",21146,30,"yes","yes",84,"cellular","married",0,"no"
"21147",21147,32,"yes","no",51,"telephone","single",0,"no"
"21148",21148,48,"no","no",528,"cellular","married",0,"yes"
"21149",21149,46,"no","no",73,"cellular","married",0,"no"
"21150",21150,32,"yes","yes",71,"cellular","married",0,"no"
"21151",21151,50,"yes","no",70,"cellular","married",0,"no"
"21152",21152,30,"yes","no",146,"cellular","married",0,"no"
"21153",21153,46,"no","yes",151,"cellular","married",0,"no"
"21154",21154,47,"no","no",74,"cellular","married",0,"no"
"21155",21155,33,"no","no",266,"cellular","single",0,"no"
"21156",21156,34,"yes","yes",452,"cellular","married",0,"no"
"21157",21157,34,"yes","yes",347,"cellular","single",0,"no"
"21158",21158,30,"yes","yes",114,"cellular","married",0,"no"
"21159",21159,31,"yes","no",34,"cellular","married",0,"no"
"21160",21160,41,"yes","yes",113,"cellular","married",0,"no"
"21161",21161,33,"no","yes",122,"cellular","single",0,"no"
"21162",21162,48,"no","yes",48,"cellular","single",0,"no"
"21163",21163,54,"yes","yes",80,"cellular","divorced",0,"no"
"21164",21164,31,"yes","yes",104,"cellular","married",0,"no"
"21165",21165,47,"yes","no",94,"cellular","married",0,"no"
"21166",21166,35,"no","yes",70,"cellular","married",0,"no"
"21167",21167,43,"yes","no",121,"cellular","married",0,"no"
"21168",21168,33,"no","no",145,"cellular","single",0,"no"
"21169",21169,32,"yes","yes",61,"cellular","single",0,"no"
"21170",21170,31,"yes","yes",143,"cellular","single",0,"no"
"21171",21171,38,"yes","no",172,"cellular","divorced",0,"no"
"21172",21172,33,"no","yes",71,"telephone","married",0,"no"
"21173",21173,35,"yes","no",45,"cellular","married",0,"no"
"21174",21174,36,"no","no",91,"cellular","married",0,"no"
"21175",21175,31,"yes","yes",513,"cellular","married",0,"no"
"21176",21176,31,"yes","no",92,"cellular","married",0,"no"
"21177",21177,37,"no","yes",89,"cellular","married",0,"no"
"21178",21178,30,"yes","yes",96,"cellular","single",0,"no"
"21179",21179,38,"yes","no",115,"cellular","single",0,"no"
"21180",21180,46,"no","yes",121,"cellular","married",0,"no"
"21181",21181,49,"no","yes",119,"cellular","married",0,"no"
"21182",21182,33,"no","no",176,"cellular","single",0,"no"
"21183",21183,36,"no","no",507,"cellular","married",0,"no"
"21184",21184,41,"no","no",69,"cellular","married",0,"no"
"21185",21185,32,"no","no",98,"cellular","married",0,"no"
"21186",21186,39,"no","no",195,"cellular","married",0,"no"
"21187",21187,45,"yes","no",104,"cellular","divorced",0,"no"
"21188",21188,32,"yes","no",515,"cellular","single",0,"no"
"21189",21189,36,"yes","no",86,"cellular","married",0,"no"
"21190",21190,38,"yes","yes",40,"cellular","single",0,"no"
"21191",21191,35,"yes","yes",100,"cellular","single",0,"no"
"21192",21192,34,"yes","no",27,"cellular","single",0,"no"
"21193",21193,33,"no","no",97,"cellular","single",0,"no"
"21194",21194,50,"yes","yes",166,"cellular","married",0,"no"
"21195",21195,49,"no","no",309,"cellular","married",0,"yes"
"21196",21196,50,"no","yes",113,"cellular","married",0,"no"
"21197",21197,37,"yes","no",124,"cellular","married",0,"no"
"21198",21198,35,"no","yes",207,"cellular","married",0,"no"
"21199",21199,35,"no","yes",90,"cellular","married",0,"no"
"21200",21200,40,"no","yes",100,"cellular","married",0,"no"
"21201",21201,38,"yes","no",219,"cellular","married",0,"no"
"21202",21202,33,"no","no",129,"cellular","single",0,"no"
"21203",21203,29,"no","no",128,"cellular","married",0,"no"
"21204",21204,30,"yes","yes",75,"cellular","single",0,"no"
"21205",21205,38,"yes","yes",67,"cellular","divorced",0,"no"
"21206",21206,46,"no","yes",111,"cellular","married",0,"no"
"21207",21207,52,"no","no",498,"cellular","married",0,"no"
"21208",21208,31,"yes","yes",203,"cellular","married",0,"no"
"21209",21209,31,"yes","yes",96,"cellular","single",0,"no"
"21210",21210,34,"yes","yes",111,"cellular","divorced",0,"no"
"21211",21211,42,"no","yes",245,"cellular","married",0,"no"
"21212",21212,52,"no","no",585,"cellular","married",0,"no"
"21213",21213,33,"yes","yes",140,"cellular","married",0,"no"
"21214",21214,44,"yes","yes",240,"cellular","divorced",0,"no"
"21215",21215,41,"yes","yes",235,"cellular","married",0,"no"
"21216",21216,34,"yes","yes",98,"cellular","married",0,"no"
"21217",21217,39,"no","yes",129,"cellular","single",0,"no"
"21218",21218,33,"yes","yes",315,"cellular","married",0,"no"
"21219",21219,36,"yes","yes",147,"cellular","married",0,"no"
"21220",21220,43,"yes","yes",134,"cellular","married",0,"no"
"21221",21221,45,"no","yes",95,"cellular","married",0,"no"
"21222",21222,48,"no","no",63,"telephone","married",0,"no"
"21223",21223,38,"yes","no",431,"cellular","married",0,"no"
"21224",21224,29,"no","yes",29,"cellular","single",0,"no"
"21225",21225,52,"no","yes",197,"cellular","married",0,"no"
"21226",21226,41,"yes","yes",93,"cellular","married",0,"no"
"21227",21227,41,"no","no",697,"cellular","married",0,"yes"
"21228",21228,36,"no","no",168,"cellular","married",0,"no"
"21229",21229,36,"yes","yes",280,"cellular","divorced",0,"no"
"21230",21230,35,"no","no",80,"cellular","married",0,"no"
